index,artist_name,artist_genres,album_name,track_name,All_genres,track_id,Popular,acousticness,danceability,duration_ms,energy,key,liveness,loudness,speechiness,tempo,time_signature,valence
43,The Chainsmokers,house,Sick Boy,This Feeling,"['The Chainsmokers', ['edm', 'electropop', 'pop', 'tropical house']]",4NBTZtAt1F13VvlSKe6KTl,2,0.0558,0.575,197947,0.5710000000000001,1,0.0912,-7.9060000000000015,0.0439,105.049,4,0.449
39,XXXTENTACION,rap,?,changes,"['XXXTENTACION', ['emo rap', 'miami hip hop']]",7AFASza1mXqntmGtbxXprO,2,0.883,0.669,121887,0.308,11,0.0984,-10.068,0.029,64.934,4,0.52
49,Bazzi,pop,Beautiful (feat. Camila Cabello),Beautiful (feat. Camila Cabello),"['Bazzi', ['dance pop', 'pop', 'post-teen pop']]",4VUwkH455At9kENOfzTqmF,2,0.34600000000000003,0.638,180000,0.7170000000000001,2,0.105,-4.722,0.0337,100.027,4,0.249
9,Khalid,pop,Suncity,Better,"['Khalid', ['pop'], ['pakistani pop'], ['somali pop']]",6zeeWid2sgw4lap2jV61PZ,2,0.0765,0.596,229320,0.552,0,0.104,-10.278,0.097,97.949,4,0.112
51,Drake,hip hop,Scorpion,In My Feelings,"['Drake', ['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap'], ['art rock', 'british folk', 'chamber pop', 'folk', 'folk rock', 'folk-pop', 'freak folk', 'indie folk', 'indie pop', 'indie rock', 'melancholia', 'rock', 'singer-songwriter', 'slow core', 'traditional folk'], ['contemporary country', 'country pop'], ['post-teen pop'], ['la pop'], ['epicore', 'scorecore', 'soundtrack', 'video game music'], ['steel guitar']]",2G7V7zsVDxg1yRsu7Ew9RJ,2,0.0589,0.835,217925,0.626,1,0.396,-5.832999999999998,0.125,91.03,4,0.35
18,Blueface,rap,Famous Cryp,Thotiana,"['Blueface', ['cali rap', 'trap music']]",3oh6SCCeLuXhFpEyepla6G,2,0.18,0.906,129264,0.382,10,0.113,-12.89,0.269,104.025,4,0.391
20,Panic! At The Disco,rock,Pray For The Wicked,"Hey Look Ma, I Made It","['Panic! At The Disco', ['emo', 'modern rock', 'pop punk']]",22oEJW6r2rMb9z4IntfyEa,2,0.0137,0.5770000000000001,169667,0.833,5,0.121,-3.337,0.0695,107.936,4,0.58
27,Drake,hip hop,Scorpion,Nonstop,"['Drake', ['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap'], ['art rock', 'british folk', 'chamber pop', 'folk', 'folk rock', 'folk-pop', 'freak folk', 'indie folk', 'indie pop', 'indie rock', 'melancholia', 'rock', 'singer-songwriter', 'slow core', 'traditional folk'], ['contemporary country', 'country pop'], ['post-teen pop'], ['la pop'], ['epicore', 'scorecore', 'soundtrack', 'video game music'], ['steel guitar']]",0TlLq3lA83rQOYtrqBqSct,2,0.0164,0.912,238614,0.412,7,0.104,-8.074,0.124,154.983,4,0.422
316,Guaynaa,latin,Rebota,Rebota,"['Guaynaa', ['reggaeton flow']]",2YRvdf9cdS88y1wB1WhKoE,2,0.188,0.7959999999999999,204631,0.911,1,0.499,-1.998,0.285,180.128,4,0.918
220,Kygo,house,Happy Now,Happy Now,"['Kygo', ['edm', 'pop', 'tropical house']]",14sOS5L36385FJ3OL8hew4,2,0.374,0.693,211362,0.575,9,0.252,-6.997999999999998,0.0801,117.999,4,0.4920000000000001
164,George Ezra,pop,Staying at Tamara's,Shotgun,"['George Ezra', ['neo-singer-songwriter', 'pop']]",4ofwffwvvnbSkrMSCKQDaC,2,0.28600000000000003,0.672,201287,0.735,5,0.242,-4.7330000000000005,0.0457,115.741,4,0.754
218,Daddy Yankee,latin,Adictiva,Adictiva,"['Daddy Yankee', ['latin', 'latin hip hop', 'pop', 'reggaeton', 'tropical']]",6MJUCumnQsQEKbCy28tbCP,2,0.29100000000000004,0.7879999999999999,207853,0.7709999999999999,4,0.172,-3.2060000000000004,0.0563,99.038,4,0.701
73,Bebe Rexha,pop,Expectations,I'm a Mess,"['Bebe Rexha', ['dance pop', 'pop', 'post-teen pop']]",04ZTP5KsCypmtCmQg5tH9R,2,0.00281,0.63,195519,0.6940000000000001,11,0.0719,-6.2570000000000014,0.0253,97.005,4,0.21600000000000005
118,Anne-Marie,pop,Speak Your Mind (Deluxe),2002,"['Anne-Marie', ['dance pop', 'pop', 'post-teen pop', 'tropical house', 'uk pop']]",2BgEsaKNfHUdlh97KmvFyo,2,0.0372,0.6970000000000001,186987,0.6829999999999999,1,0.13699999999999998,-2.881,0.117,96.133,4,0.603
89,Shawn Mendes,pop,Shawn Mendes,In My Blood,"['Shawn Mendes', ['canadian pop', 'dance pop', 'pop', 'post-teen pop', 'viral pop']]",2QZ7WLBE8h2y1Y5Fb8RYbH,2,0.0573,0.622,211360,0.7120000000000001,5,0.13,-7.3210000000000015,0.066,140.025,4,0.487
251,J Balvin,latin,Reggaeton,Reggaeton,"['J Balvin', ['latin', 'pop', 'reggaeton']]",2D3z17LBMJ2HEHeBFFjTLi,2,0.0165,0.747,158800,0.74,4,0.101,-4.325,0.191,176.05900000000003,4,0.552
16,Juice WRLD,rap,Goodbye & Good Riddance,Armed And Dangerous,"['Juice WRLD', ['chicago rap']]",5wujBwqG7INdStqGd4tRMX,2,0.18600000000000005,0.736,169999,0.67,10,0.114,-6.702000000000001,0.311,130.032,4,0.845
17,Flipp Dinero,rap,Leave Me Alone,Leave Me Alone,"['Flipp Dinero', ['rap', 'trap music', 'underground hip hop', 'vapor trap']]",14mHfNsSHN0FbLftyjrV9g,2,0.107,0.792,195637,0.743,7,0.183,-2.806,0.0851,150.024,4,0.742
790,Robin Schulz,pop,Speechless (feat. Erika Sirola),Speechless (feat. Erika Sirola),"['Robin Schulz', ['dance pop', 'deep euro house', 'deep house', 'edm', 'german dance', 'pop', 'tropical house']]",1rCcsYnmqbMYdkG7kS9GC5,2,0.0161,0.574,214942,0.728,1,0.0851,-4.777,0.062,125.047,4,0.266
29,Lil Mosey,rap,Northsbest,Noticed,"['Lil Mosey', ['rap conscient', 'trap music', 'vapor trap']]",6JQvHMSaR8flFsN53ypOfP,2,0.462,0.6990000000000001,165000,0.5579999999999999,11,0.116,-7.622000000000001,0.0603,79.992,4,0.493
123,Bad Bunny,latin,X 100PRE,NI BIEN NI MAL,"['Bad Bunny', ['reggaeton', 'trap latino']]",278kSqsZIiYp8p3QjYAqa8,2,0.556,0.826,236216,0.449,5,0.273,-8.33,0.0674,128.028,4,0.337
74,A$AP Rocky,hip hop,TESTING,Praise The Lord (Da Shine) (feat. Skepta),"['A$AP Rocky', ['east coast hip hop', 'hip hop', 'pop', 'pop rap', 'rap', 'southern hip hop', 'trap music']]",7ycWLEP1GsNjVvcjawXz3z,2,0.0609,0.85,205040,0.569,5,0.1,-8.152000000000001,0.136,80.02,4,0.294
110,John Mayer,indie,New Light,New Light,"['John Mayer', ['neo mellow', 'pop', 'pop rock', 'singer-songwriter'], ['blues-rock', 'modern blues'], ['indian jazz', 'spiritual jazz']]",3bH4HzoZZFq8UpZmI2AMgV,2,0.325,0.828,216015,0.6890000000000001,7,0.0808,-7.877999999999999,0.0326,123.931,4,0.853
140,Silk City,house,Electricity (with Dua Lipa),Electricity (with Dua Lipa),"['Silk City', ['edm', 'house', 'tropical house']]",5N4erncE7kuUccm7zEmwzk,2,0.0104,0.588,238173,0.67,0,0.338,-6.439,0.0473,118.159,4,0.505
63,Eminem,hip hop,Kamikaze,Lucky You (feat. Joyner Lucas),"['Eminem', ['detroit hip hop', 'g funk', 'hip hop', 'rap']]",60SdxE8apGAxMiRrpbmLY0,2,0.0627,0.8759999999999999,244679,0.7859999999999999,10,0.127,-4.884,0.306,153.06799999999996,4,0.575
94,XXXTENTACION,rap,Arms Around You (feat. Maluma & Swae Lee),Arms Around You (feat. Maluma & Swae Lee),"['XXXTENTACION', ['emo rap', 'miami hip hop']]",2LskIZrCeLxRvCiGP8gxlh,2,0.0302,0.703,198903,0.723,9,0.126,-5.45,0.0412,104.969,4,0.28800000000000003
280,Becky G,pop,Sin Pijama,Sin Pijama,"['Becky G', ['latin viral pop', 'pop', 'reggaeton']]",2ijef6ni2amuunRoKTlgww,2,0.354,0.7909999999999999,188560,0.745,11,0.104,-3.695,0.0464,94.014,4,0.82
90,Twenty One Pilots,pop,Trench,Chlorine,"['Twenty One Pilots', ['pop punk', 'rock']]",23OXdR7YuUBVWh5hSnYJau,2,0.0735,0.609,324467,0.674,10,0.345,-7.388,0.0548,90.009,4,0.315
59,Lil Peep,rap,"Come Over When You're Sober, Pt. 2",Falling Down - Bonus Track,"['Lil Peep', ['emo rap', 'lgbtq+ hip hop']]",4jvjzW7Hm0yK4LvvE0Paz9,2,0.0175,0.669,196400,0.574,4,0.146,-6.442,0.0286,120.013,4,0.273
24,Juice WRLD,rap,Goodbye & Good Riddance,All Girls Are The Same,"['Juice WRLD', ['chicago rap']]",4VXIryQMWpIdGgYR4TrjT1,2,0.0769,0.6709999999999999,165820,0.529,0,0.0856,-7.226,0.307,161.989,4,0.203
26,Joji,r&b,BALLADS 1,SLOW DANCING IN THE DARK,"['Joji', ['alternative r&b', 'viral pop'], ['japanese traditional'], ['japanese classical performance']]",0rKtyWc8bvkriBthvHKY8d,2,0.544,0.515,209274,0.479,3,0.191,-7.457999999999998,0.0261,88.964,4,0.284
30,Cardi B,pop,Money,Money,"['Cardi B', ['pop', 'rap']]",2GGMabyHXnJmjY6CXhhB2e,2,0.00534,0.95,183527,0.59,8,0.11,-6.507999999999999,0.29,130.003,4,0.219
48,Drake,hip hop,Scorpion,Nice For What,"['Drake', ['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap'], ['art rock', 'british folk', 'chamber pop', 'folk', 'folk rock', 'folk-pop', 'freak folk', 'indie folk', 'indie pop', 'indie rock', 'melancholia', 'rock', 'singer-songwriter', 'slow core', 'traditional folk'], ['contemporary country', 'country pop'], ['post-teen pop'], ['la pop'], ['epicore', 'scorecore', 'soundtrack', 'video game music'], ['steel guitar']]",3CA9pLiwRIGtUBiMjbZmRw,2,0.0891,0.586,210747,0.909,8,0.119,-6.474,0.0705,93.394,4,0.757
44,BlocBoy JB,pop,Look Alive (feat. Drake),Look Alive (feat. Drake),"['BlocBoy JB', ['pop rap', 'rap', 'southern hip hop', 'trap music', 'vapor trap']]",4qKcDkK6siZ7Jp1Jb4m0aL,2,0.00104,0.922,181263,0.581,10,0.105,-7.495,0.27,140.02200000000002,4,0.595
305,Karol G,latin,Créeme,Créeme,"['Karol G', ['reggaeton']]",1mT47pKLXUwPYGwB91GcNz,2,0.154,0.715,212493,0.872,6,0.11,-3.5010000000000003,0.0547,96.939,4,0.682
41,Bazzi,pop,COSMIC,Mine,"['Bazzi', ['dance pop', 'pop', 'post-teen pop']]",7uzmGiiJyRfuViKKK3lVmR,2,0.0161,0.71,131064,0.789,4,0.451,-3.874,0.0722,142.929,4,0.7170000000000001
377,Amenazzy,pop,Baby,Baby,"['Amenazzy', ['dominican pop', 'rap dominicano', 'reggaeton flow']]",2IA8cFA46DkjgbsRG7kKbp,2,0.327,0.7,235973,0.71,11,0.129,-4.835,0.0532,167.97099999999998,4,0.5820000000000001
91,DJ Khaled,hip hop,No Brainer,No Brainer,"['DJ Khaled', ['hip hop', 'miami hip hop', 'pop', 'pop rap', 'rap', 'southern hip hop', 'trap music']]",5WvAo7DNuPRmk4APhdPzi8,2,0.0733,0.552,260000,0.76,0,0.0865,-4.706,0.342,135.702,5,0.639
95,Ariana Grande,pop,Sweetener,breathin,"['Ariana Grande', ['dance pop', 'pop', 'post-teen pop']]",4OafepJy2teCjYJbvFE60J,2,0.0211,0.568,198160,0.6559999999999999,8,0.213,-5.4129999999999985,0.0433,100.049,4,0.364
104,Lauv,pop,There's No Way (feat. Julia Michaels),There's No Way (feat. Julia Michaels),"['Lauv', ['dance pop', 'pop', 'post-teen pop']]",2hnxrRNzF74mdDzpQZQukQ,2,0.49,0.755,174861,0.625,2,0.157,-7.114,0.0896,147.02,4,0.374
107,Shawn Mendes,pop,Shawn Mendes,Lost In Japan,"['Shawn Mendes', ['canadian pop', 'dance pop', 'pop', 'post-teen pop', 'viral pop']]",79esEXlqqmq0GPz0xQSZTV,2,0.255,0.713,201200,0.738,10,0.106,-6.784,0.374,105.027,4,0.425
111,NOTD,pop,So Close (feat. Georgia Ku),So Close,"['NOTD', ['dance pop', 'edm', 'electropop', 'pop', 'pop edm', 'post-teen pop', 'tropical house']]",7FjZU7XFs7P9jHI9Z0yRhK,2,0.121,0.7,190302,0.872,10,0.103,-5.896,0.0666,125.03,4,0.7609999999999999
404,Dermot Kennedy,pop,Power Over Me,Power Over Me,"['Dermot Kennedy', ['indie cafe pop', 'indie folk']]",0OGNtqKkjI7FCE9HZ4Khgo,2,0.0519,0.42,206960,0.843,9,0.106,-4.231,0.121,173.827,3,0.491
163,Calum Scott,pop,Only Human (Deluxe),Dancing On My Own,"['Calum Scott', ['pop']]",2BOqDYLOJBiMOXShCV1neZ,2,0.8390000000000001,0.682,260285,0.173,1,0.0983,-8.749,0.0314,112.663,4,0.236
115,Kanye West,rap,I Love It,I Love It (& Lil Pump),"['Kanye West', ['chicago rap', 'pop rap', 'rap']]",4S8d14HvHb70ImctNgVzQQ,2,0.0114,0.901,127947,0.522,2,0.259,-8.304,0.33,104.053,4,0.329
458,Becky G,pop,Cuando Te Besé,Cuando Te Besé,"['Becky G', ['latin viral pop', 'pop', 'reggaeton']]",2XXMDz7SPZ4mSFN1PXfHUy,2,0.307,0.772,254383,0.732,9,0.106,-3.713,0.213,100.048,4,0.295
134,Selena Gomez,pop,Back To You (From 13 Reasons Why – Season 2 Soundtrack),Back To You - From 13 Reasons Why – Season 2 Soundtrack,"['Selena Gomez', ['dance pop', 'pop', 'post-teen pop'], ['dance pop', 'pop', 'post-teen pop', 'viral pop']]",4hQ6UGyWQIGJmHSo0J88JW,2,0.0945,0.601,207905,0.7240000000000001,6,0.12,-4.856,0.0486,102.061,4,0.508
165,Bad Bunny,latin,X 100PRE,Si Estuviésemos Juntos,"['Bad Bunny', ['reggaeton', 'trap latino']]",35wvL50xvKpCHEJPxLOLPI,2,0.0626,0.672,169248,0.594,1,0.152,-6.813,0.0789,171.854,4,0.158
204,Lady Gaga,pop,A Star Is Born Soundtrack (Without Dialogue),Shallow - Radio Edit,"['Lady Gaga', ['dance pop', 'pop'], ['fake']]",6QfS2wq5sSC1xAJCQsTSlj,2,0.416,0.575,217213,0.33,7,0.0872,-6.557,0.031,95.801,4,0.277
144,Charlie Puth,pop,Voicenotes,Attention,"['Charlie Puth', ['dance pop', 'pop', 'post-teen pop', 'viral pop']]",5cF0dROlMOK5uNZtivgu50,2,0.109,0.775,208787,0.613,3,0.134,-4.586,0.0542,100.066,4,0.797
70,6ix9ine,rap,DUMMY BOY,"FEFE (feat. Nicki Minaj, Murda Beatz)","['6ix9ine', ['emo rap']]",4QIyEq7TcTdAcxjI2AFlAK,2,0.08800000000000001,0.931,179405,0.387,1,0.136,-9.127,0.412,125.978,4,0.376
57,Post Malone,pop,beerbongs & bentleys,Candy Paint,"['Post Malone', ['pop', 'rap']]",32lItqlMi4LBhb4k0BaSaC,2,0.627,0.67,227533,0.654,4,0.071,-5.944,0.153,180.024,4,0.438
68,Alessia Cara,r&b,The Pains Of Growing,Out Of Love,"['Alessia Cara', ['canadian contemporary r&b', 'dance pop', 'pop', 'post-teen pop', 'r&b']]",4WzhjxvLP95y7AMDy0Atwb,2,0.8,0.4920000000000001,227693,0.267,7,0.249,-9.25,0.0336,117.679,3,0.13699999999999998
21,Morgan Wallen,country,If I Know Me,Whiskey Glasses,"['Morgan Wallen', ['contemporary country', 'country road', 'deep talent show']]",6foY66mWZN0pSRjZ408c00,2,0.364,0.615,234347,0.68,6,0.115,-4.582,0.0286,149.99200000000005,4,0.7020000000000001
23,City Girls,pop,Girl Code,Act Up,"['City Girls', ['pop', 'r&b', 'trap queen'], ['art rock', 'drone folk', 'experimental', 'experimental rock', 'freak folk', 'free folk', 'free improvisation', 'industrial', 'new weird america', 'no wave', 'noise rock', 'post-punk']]",3A2yGHWIzmGEIolwonU69h,2,0.0167,0.938,158332,0.638,8,0.111,-4.713,0.189,97.075,4,0.313
25,Lil Baby,hip hop,Harder Than Ever,Yes Indeed,"['Lil Baby', ['atl hip hop', 'atl trap', 'rap', 'trap music']]",6vN77lE9LK6HP2DewaN6HZ,2,0.035,0.964,142273,0.34600000000000003,5,0.108,-9.309,0.53,119.958,4,0.562
82,French Montana,hip hop,No Stylist,No Stylist,"['French Montana', ['hip hop', 'pop', 'pop rap', 'rap', 'southern hip hop', 'trap music']]",04MLEeAMuV9IlHEsD8vF6A,2,0.0215,0.765,192172,0.7040000000000001,5,0.227,-4.589,0.127,147.055,4,0.498
36,Metro Boomin,hip hop,NOT ALL HEROES WEAR CAPES (Deluxe),Space Cadet (feat. Gunna),"['Metro Boomin', ['hip hop', 'pop', 'pop rap', 'rap', 'southern hip hop', 'trap music']]",1fewSx2d5KIZ04wsooEBOz,2,0.368,0.901,203267,0.464,5,0.238,-9.789,0.0645,109.004,4,0.638
75,King Princess,pop,1950,1950,"['King Princess', ['dance pop', 'electropop', 'indie cafe pop', 'nyc pop', 'pop']]",0CZ8lquoTX2Dkg7Ak2inwA,2,0.648,0.6,225133,0.535,4,0.162,-7.042999999999998,0.107,71.91199999999998,4,0.269
50,KYLE,pop,Hey Julie! (feat. Lil Yachty),Hey Julie! (feat. Lil Yachty),"['KYLE', ['pop', 'pop rap', 'rap'], ['pop', 'pop rap'], ['neo-classical'], ['alternative r&b', 'deep pop r&b', 'indie r&b', 'neo r&b', 'r&b', 'trap soul'], ['horror synth', 'soundtrack'], ['otacore', 'scorecore'], ['outlaw country', 'red dirt', 'texas country'], ['comedy', 'comic']]",1jkEorRvoRQNo1WZfD1X5q,2,0.0446,0.8009999999999999,156443,0.505,11,0.122,-5.829,0.293,161.059,4,0.757
66,Khalid,pop,OTW,OTW,"['Khalid', ['pop'], ['pakistani pop'], ['somali pop']]",6Hgh47WXVKtXN5zGOu0hjI,2,0.183,0.652,263014,0.6779999999999999,2,0.106,-6.183,0.0541,72.98899999999998,4,0.28
64,Rich The Kid,hip hop,The World Is Yours,Plug Walk,"['Rich The Kid', ['atl hip hop', 'pop', 'pop rap', 'rap', 'southern hip hop', 'trap music']]",1ZAyjvIk9YiD76yYy0TEG6,2,0.202,0.8759999999999999,175230,0.519,11,0.108,-6.5310000000000015,0.14300000000000002,94.981,4,0.158
152,Bad Bunny,latin,X 100PRE,La Romana,"['Bad Bunny', ['reggaeton', 'trap latino']]",1khmgu0pveJbkbpbkyvcQv,2,0.0327,0.655,300579,0.725,0,0.0611,-5.497000000000001,0.188,125.8,4,0.326
85,Travis Scott,pop,ASTROWORLD,BUTTERFLY EFFECT,"['Travis Scott', ['pop', 'pop rap', 'rap']]",2cYqizR4lgvp4Qu6IQ3qGN,2,0.0531,0.763,190557,0.628,11,0.114,-5.85,0.05,140.958,4,0.193
177,Martin Garrix,house,Ocean (feat. Khalid),Ocean (feat. Khalid),"['Martin Garrix', ['big room', 'edm', 'pop', 'progressive house', 'tropical house']]",3nc420PXjTdBV5TN0gCFkS,2,0.584,0.506,216420,0.693,0,0.0891,-7.265,0.0412,139.912,4,0.221
47,Travis Scott,pop,ASTROWORLD,YOSEMITE,"['Travis Scott', ['pop', 'pop rap', 'rap']]",7lAK3oHbfEnvUQWosrMMpR,2,0.28300000000000003,0.785,150043,0.5539999999999999,0,0.116,-6.5710000000000015,0.0409,128.047,4,0.14400000000000002
37,Lil Baby,hip hop,Street Gossip,Pure Cocaine,"['Lil Baby', ['atl hip hop', 'atl trap', 'rap', 'trap music']]",577YBGuskWkVDCxZrLRB4v,2,0.00127,0.964,154024,0.487,10,0.115,-6.0710000000000015,0.421,127.05,4,0.107
295,6ix9ine,rap,DUMMY BOY,BEBE (feat. Anuel Aa),"['6ix9ine', ['emo rap']]",4KkUjFkcQvGvWekl8RATDn,2,0.172,0.635,217822,0.902,0,0.125,-3.559,0.109,102.063,4,0.28600000000000003
45,Juice WRLD,rap,Goodbye & Good Riddance,Lean Wit Me,"['Juice WRLD', ['chicago rap']]",3oDkdAySo1VQQG0ptV7uwa,2,0.0414,0.665,175755,0.6509999999999999,1,0.0896,-5.515,0.156,163.935,4,0.237
287,Zedd,pop,Happy Now,Happy Now,"['Zedd', ['complextro', 'dance pop', 'edm', 'electro house', 'german techno', 'pop', 'post-teen pop', 'tropical house']]",4keoy2fqgwGnbWlm3ZVZFa,2,0.579,0.503,207030,0.741,4,0.0712,-5.127999999999999,0.047,88.335,3,0.458
98,Kendrick Lamar,hip hop,Black Panther The Album Music From And Inspired By,All The Stars (with SZA),"['Kendrick Lamar', ['conscious hip hop', 'hip hop', 'pop rap', 'rap', 'west coast rap']]",3GCdLUSnKSMJhs4Tj6CV3s,2,0.0605,0.698,232187,0.633,8,0.0926,-4.9460000000000015,0.0597,96.924,4,0.552
102,6ix9ine,rap,DUMMY BOY,KIKA (feat. Tory Lanez),"['6ix9ine', ['emo rap']]",6Gy7rXB6Ku5vIWC7WGWsl3,2,0.128,0.745,136032,0.715,1,0.182,-3.3680000000000003,0.245,94.513,4,0.342
326,Rita Ora,pop,Let You Love Me,Let You Love Me,"['Rita Ora', ['dance pop', 'pop', 'post-teen pop', 'r&b', 'tropical house', 'uk pop']]",6xtcFXSo8H9BZN637BMVKS,2,0.28800000000000003,0.531,190000,0.8540000000000001,10,0.0773,-3.149,0.198,94.419,4,0.456
629,SHAUN,pop,Way Back Home (feat. Conor Maynard) [Sam Feldt Edit],Way Back Home (feat. Conor Maynard) - Sam Feldt Edit,"['SHAUN', ['k-pop'], ['canadian electronic', 'edm', 'electro house', 'pop edm'], ['relaxative'], ['viral pop'], ['bubblegum pop'], ['deep underground hip hop'], ['madchester']]",1ZLrDPgR7mvuTco3rQK8Pk,2,0.269,0.737,192453,0.747,10,0.219,-4.8180000000000005,0.0323,105.943,4,0.447
619,Sebastian Yatra,pop,Ya No Tiene Novio,Ya No Tiene Novio,"['Sebastian Yatra', ['colombian pop']]",7uQmJ1jgNzBpATSoWKSPFu,2,0.048,0.632,198933,0.8320000000000001,7,0.0705,-1.948,0.154,182.18400000000003,4,0.784
53,Roddy Ricch,rap,Feed Tha Streets II,Die Young,"['Roddy Ricch', ['rap', 'trap music']]",3wLtYwtqvKK2ewelSVPeDK,2,0.218,0.688,157657,0.6559999999999999,4,0.115,-5.541,0.276,160.414,4,0.365
65,Lil Mosey,rap,Northsbest,Kamikaze,"['Lil Mosey', ['rap conscient', 'trap music', 'vapor trap']]",1iPBD72u3nAyFEeardYuBV,2,0.301,0.792,139200,0.5710000000000001,8,0.1,-7.539,0.094,99.999,4,0.556
52,Lil Baby,hip hop,Drip Harder,Close Friends (Lil Baby & Gunna),"['Lil Baby', ['atl hip hop', 'atl trap', 'rap', 'trap music']]",5nzhL67GpF9szXWg5y509A,2,0.044,0.665,203881,0.585,10,0.0789,-5.077,0.366,158.953,4,0.6579999999999999
516,Zion & Lennox,latin,La Player (Bandolera),La Player (Bandolera),"['Zion & Lennox', ['latin', 'latin hip hop', 'latin pop', 'pop', 'reggaeton', 'tropical']]",0VKkyBKCXyR99navhVRqcP,2,0.16,0.769,249609,0.838,2,0.0935,-5.238,0.0633,93.996,4,0.602
96,Travis Scott,pop,ASTROWORLD,STARGAZING,"['Travis Scott', ['pop', 'pop rap', 'rap']]",7wBJfHzpfI3032CSD7CE2m,2,0.00947,0.487,270715,0.789,8,0.189,-3.69,0.044,150.007,4,0.0564
101,Lil Dicky,pop,Freaky Friday (feat. Chris Brown),Freaky Friday (feat. Chris Brown),"['Lil Dicky', ['pop rap', 'rap']]",10Igtw8bSDyyFs7KIsKngZ,2,0.147,0.755,216632,0.599,8,0.109,-5.042,0.224,133.123,4,0.755
476,Alan Walker,house,Different World,Faded,"['Alan Walker', ['electro house']]",698ItKASDavgwZ3WjaWjtz,2,0.0281,0.468,212107,0.627,6,0.11,-5.085,0.0476,179.642,4,0.159
38,YoungBoy Never Broke Again,hip hop,Realer,Slime Belief,"['YoungBoy Never Broke Again', ['southern hip hop', 'trap music']]",2qGfZAgDe1pV2y5xJAhi6R,2,0.257,0.748,192606,0.578,9,0.13,-5.72,0.194,140.016,4,0.166
186,Bad Bunny,latin,X 100PRE,Caro,"['Bad Bunny', ['reggaeton', 'trap latino']]",6it15CsDlkqB7N4lF0C1qM,2,0.627,0.6509999999999999,229456,0.575,0,0.0961,-7.739,0.299,160.007,4,0.248
108,Logic,hip hop,Bobby Tarantino II,Everyday,"['Logic', ['conscious hip hop', 'dmv rap', 'pop rap', 'rap'], ['experimental hip hop'], ['antiviral pop', 'deep chiptune'], ['alternative metal', 'groove metal', 'industrial metal', 'melodic metalcore', 'nu metal', 'rap rock'], ['abstract hip hop', 'underground rap'], ['redneck']]",4EAV2cKiqKP5UPZmY6dejk,2,0.041,0.67,204747,0.752,1,0.0749,-4.146,0.0374,149.961,4,0.442
84,Ella Mai,pop,Ella Mai,Trip,"['Ella Mai', ['pop', 'post-teen pop', 'r&b', 'uk contemporary r&b', 'urban contemporary']]",6CTWathupIiDs7U4InHnDA,2,0.225,0.477,213993,0.61,11,0.107,-5.627999999999999,0.14400000000000002,79.882,4,0.358
271,Brytiago,latin,Asesina (Remix),Asesina - Remix,"['Brytiago', ['latin', 'reggaeton flow', 'trap latino', 'tropical']]",59PYgzOiOjGDzjDT5N5oOX,2,0.589,0.825,327467,0.69,10,0.413,-4.252,0.226,94.194,4,0.516
267,Clean Bandit,pop,What Is Love? (Deluxe),I Miss You (feat. Julia Michaels),"['Clean Bandit', ['dance pop', 'edm', 'pop', 'post-teen pop', 'tropical house', 'uk dance', 'uk funky']]",0Ult84lvFuqNvbyXwyRQ58,2,0.299,0.693,205987,0.624,0,0.0955,-7.482,0.0448,105.002,4,0.369
216,BLACKPINK,pop,SQUARE UP,DDU-DU DDU-DU,"['BLACKPINK', ['k-pop', 'k-pop girl group']]",2aI2k39nfa3KFsa4JclQzw,2,0.0323,0.6709999999999999,209355,0.8590000000000001,4,0.267,-3.922,0.0833,139.931,4,0.389
317,The Chainsmokers,house,Sick Boy,Hope,"['The Chainsmokers', ['edm', 'electropop', 'pop', 'tropical house']]",4BiiOzZCrXEzHRLYcYFiD5,2,0.488,0.773,180120,0.6990000000000001,1,0.0814,-5.982,0.0958,104.941,4,0.513
60,Metro Boomin,hip hop,NOT ALL HEROES WEAR CAPES (Deluxe),10 Freaky Girls (with 21 Savage),"['Metro Boomin', ['hip hop', 'pop', 'pop rap', 'rap', 'southern hip hop', 'trap music']]",0AluA5RNsa4Cx6XRhf2hWZ,2,0.588,0.81,208293,0.353,6,0.102,-9.931,0.31,88.031,4,0.0727
659,Cauty,pop,Cauty VS Young Cauty,Ta To Gucci (Remix),"['Cauty', ['dominican pop', 'reggaeton flow']]",7kuRvjpeUcn6qNV9IBXC2C,2,0.383,0.73,304859,0.648,1,0.103,-6.405,0.378,187.991,4,0.675
87,Aminé,hip hop,ONEPOINTFIVE,REEL IT IN,"['Aminé', ['hip hop', 'pop', 'pop rap', 'portland hip hop', 'rap'], ['brazilian edm', 'deep disco house', 'deep groove house', 'house'], ['brazilian edm'], ['francoton', 'french pop'], ['rai']]",5qHirGR7M9tdm6C17DlzSY,2,0.073,0.754,121347,0.342,10,0.193,-8.677,0.0991,128.981,4,0.423
575,Kris Kross Amsterdam,house,Whenever (feat. Conor Maynard),Whenever (feat. Conor Maynard),"['Kris Kross Amsterdam', ['dutch house', 'dutch pop', 'tropical house']]",3DGar7krWlmrXRFHBcQF6z,2,0.151,0.7340000000000001,163636,0.765,7,0.231,-5.562,0.0621,109.989,4,0.518
